CD_NOM,GROUPTAXA,NOM_VALIDE
132137,Angiospermes,Bidens tripartita subsp. tripartita
132135,Angiospermes,Bidens tripartita subsp. bullata
718213,Angiospermes,Bidens tripartita subsp. comosa
717733,Angiospermes,Bidens triplinervia
718654,Angiospermes,Bidens triplinervia var. macrantha
445461,Angiospermes,Bidens uapensis
85989,Angiospermes,Bidens vulgata
779148,Angiospermes,Bidens wichmanii
779146,Angiospermes,Bidens woodii
191141,Angiospermes,Coreopsis
92441,Angiospermes,Coreopsis basalis
92448,Angiospermes,Coreopsis grandiflora
92449,Angiospermes,Coreopsis lanceolata
92453,Angiospermes,Coreopsis tinctoria
611095,Angiospermes,Coreopsis verticillata
191204,Angiospermes,Cosmos
92623,Angiospermes,Cosmos bipinnatus
92624,Angiospermes,Cosmos sulphureus
191528,Angiospermes,Dahlia
94382,Angiospermes,Dahlia x cultorum
94376,Angiospermes,Dahlia pinnata
445471,Angiospermes,Fitchia
446963,Angiospermes,Fitchia cordata
446964,Angiospermes,Fitchia cuneata
448638,Angiospermes,Fitchia cuneata subsp. cuneata
448639,Angiospermes,Fitchia cuneata subsp. tahaensis
446965,Angiospermes,Fitchia mangarevensis
446966,Angiospermes,Fitchia nutans
446967,Angiospermes,Fitchia rapensis
446968,Angiospermes,Fitchia tahitensis
445480,Angiospermes,Oparanthus
446976,Angiospermes,Oparanthus coriaceus
446971,Angiospermes,Oparanthus hivoanus
971581,Angiospermes,Oparanthus x intermedius
446977,Angiospermes,Oparanthus rapensis
448363,Angiospermes,Oparanthus teikiteetinii
773968,Angiospermes,Oparanthus tiva
773947,Angiospermes,Oparanthus woodii
715559,Angiospermes,Thelesperma
717665,Angiospermes,Thelesperma gracile
191928,Angiospermes,Doronicum
95209,Angiospermes,Doronicum austriacum
95213,Angiospermes,Doronicum carpetanum
95215,Angiospermes,Doronicum clusii
95216,Angiospermes,Doronicum columnae
95221,Angiospermes,Doronicum corsicum
95225,Angiospermes,Doronicum grandiflorum
611162,Angiospermes,Doronicum x excelsum
95250,Angiospermes,Doronicum x pardalianchoides
95237,Angiospermes,Doronicum orientale
95239,Angiospermes,Doronicum pardalianches
95240,Angiospermes,Doronicum plantagineum
188877,Angiospermes,Ageratina
80387,Angiospermes,Ageratina adenophora
188878,Angiospermes,Ageratum
445438,Angiospermes,Ageratum conyzoides
80390,Angiospermes,Ageratum houstonianum
631054,Angiospermes,Chromolaena integrifolia
629331,Angiospermes,Chromolaena trigonocarpa
632798,Angiospermes,Critonia dominicensis
629447,Angiospermes,Critonia macropoda
192415,Angiospermes,Eupatorium
97434,Angiospermes,Eupatorium cannabinum
134346,Angiospermes,Eupatorium cannabinum subsp. cannabinum
134347,Angiospermes,Eupatorium cannabinum subsp. corsicum
629703,Angiospermes,Eupatorium medullosum
194109,Angiospermes,Liatris
105871,Angiospermes,Liatris spicata
630167,Angiospermes,Mikania latifolia
630168,Angiospermes,Mikania ovalis
189123,Angiospermes,Anaphalis
82353,Angiospermes,Anaphalis margaritacea
189227,Angiospermes,Antennaria
82794,Angiospermes,Antennaria carpatica
718308,Angiospermes,Antennaria carpatica subsp. helvetica
82796,Angiospermes,Antennaria dioica
189948,Angiospermes,Bombycilaena
86135,Angiospermes,Bombycilaena discolor
86136,Angiospermes,Bombycilaena erecta
606866,Angiospermes,Castroviejoa
610577,Angiospermes,Castroviejoa frigida
943912,Angiospermes,Euchiton involucratus
192563,Angiospermes,Filago
98669,Angiospermes,Filago arvensis
611763,Angiospermes,Filago carpetana
98676,Angiospermes,Filago eriocephala
717759,Angiospermes,Filago gaditana
98681,Angiospermes,Filago germanica
611762,Angiospermes,Filago x intermedia
98691,Angiospermes,Filago x mixta
98710,Angiospermes,Filago x schulzeana
98711,Angiospermes,Filago x subspicata
98687,Angiospermes,Filago lutescens
134682,Angiospermes,Filago lutescens subsp. lutescens
98694,Angiospermes,Filago neglecta
98698,Angiospermes,Filago pygmaea
98699,Angiospermes,Filago pyramidata
98704,Angiospermes,Filago tyrrhenica
192699,Angiospermes,Gamochaeta
619555,Angiospermes,Gamochaeta antillana
99644,Angiospermes,Gamochaeta coarctata
615102,Angiospermes,Gamochaeta pensylvanica
192858,Angiospermes,Gnaphalium
100524,Angiospermes,Gnaphalium x rompelii
100519,Angiospermes,Gnaphalium uliginosum
193135,Angiospermes,Helichrysum
101063,Angiospermes,Helichrysum arenarium
706358,Angiospermes,Helichrysum arnicoides
101068,Angiospermes,Helichrysum bracteatum
101077,Angiospermes,Helichrysum foetidum
706359,Angiospermes,Helichrysum heliotropifolium
101080,Angiospermes,Helichrysum italicum
135254,Angiospermes,Helichrysum italicum subsp. italicum
135255,Angiospermes,Helichrysum italicum subsp. microphyllum
135256,Angiospermes,Helichrysum italicum subsp. serotinum
671659,Angiospermes,Helichrysum neocaledonicum
101091,Angiospermes,Helichrysum orientale
101093,Angiospermes,Helichrysum petiolare
101101,Angiospermes,Helichrysum stoechas
135257,Angiospermes,Helichrysum stoechas subsp. stoechas
606917,Angiospermes,Ifloga
610626,Angiospermes,Ifloga spicata
606927,Angiospermes,Laphangium
610681,Angiospermes,Laphangium luteoalbum
193955,Angiospermes,Leontopodium
611031,Angiospermes,Leontopodium nivale
612632,Angiospermes,Leontopodium nivale subsp. alpinum
194253,Angiospermes,Logfia
106449,Angiospermes,Logfia gallica
106451,Angiospermes,Logfia minima
194753,Angiospermes,Micropus
160366,Angiospermes,Micropus supinus
195416,Angiospermes,Omalotheca
110061,Angiospermes,Omalotheca hoppeana
110065,Angiospermes,Omalotheca x traunsteineri
110062,Angiospermes,Omalotheca norvegica
110063,Angiospermes,Omalotheca supina
110064,Angiospermes,Omalotheca sylvatica
673913,Angiospermes,Ozothamnus cinereus
196052,Angiospermes,Phagnalon
717833,Angiospermes,Phagnalon x ambiguum
112942,Angiospermes,Phagnalon x domingoi
611610,Angiospermes,Phagnalon x murbeckii
112934,Angiospermes,Phagnalon rupestre
138672,Angiospermes,Phagnalon rupestre subsp. annoticum
138673,Angiospermes,Phagnalon rupestre subsp. illyricum
112935,Angiospermes,Phagnalon saxatile
112936,Angiospermes,Phagnalon sordidum
196772,Angiospermes,Pseudognaphalium
116202,Angiospermes,Pseudognaphalium undulatum
706839,Angiospermes,Stoebe passerinoides
192668,Angiospermes,Gaillardia
99217,Angiospermes,Gaillardia aristata
99222,Angiospermes,Gaillardia x grandiflora
160361,Angiospermes,Gaillardia megapotamica
99221,Angiospermes,Gaillardia pulchella
193126,Angiospermes,Helenium
100859,Angiospermes,Helenium autumnale
160363,Angiospermes,Helenium mexicanum
607063,Angiospermes,Acmella
610574,Angiospermes,Acmella leptophylla
189037,Angiospermes,Ambrosia
82080,Angiospermes,Ambrosia artemisiifolia
948053,Angiospermes,Ambrosia x helenae
82086,Angiospermes,Ambrosia maritima
629062,Angiospermes,Ambrosia peruviana
610847,Angiospermes,Ambrosia psilostachya
82092,Angiospermes,Ambrosia tenuifolia
82093,Angiospermes,Ambrosia trifida
192023,Angiospermes,Echinacea
95665,Angiospermes,Echinacea purpurea
192049,Angiospermes,Eclipta
95806,Angiospermes,Eclipta prostrata
733079,Angiospermes,Elaphandra moriana
193133,Angiospermes,Helianthus
101027,Angiospermes,Helianthus annuus
613531,Angiospermes,Helianthus annuus var. annuus
613530,Angiospermes,Helianthus annuus var. macrocarpus
160365,Angiospermes,Helianthus debilis
981678,Angiospermes,Helianthus debilis subsp. debilis
631001,Angiospermes,Helianthus debilis subsp. cucumerifolius
101032,Angiospermes,Helianthus decapetalus
717221,Angiospermes,Helianthus giganteus
101056,Angiospermes,Helianthus x laetiflorus
101057,Angiospermes,Helianthus x multiflorus
611201,Angiospermes,Helianthus maximiliani
101046,Angiospermes,Helianthus pauciflorus
101047,Angiospermes,Helianthus petiolaris
101053,Angiospermes,Helianthus strumosus
101055,Angiospermes,Helianthus tuberosus
606919,Angiospermes,Iva
717279,Angiospermes,Iva annua
103924,Angiospermes,Iva xanthiifolia
446978,Angiospermes,Parthenium hysterophorus
196472,Angiospermes,Podachaenium
114454,Angiospermes,Podachaenium paniculatum
197282,Angiospermes,Rudbeckia
119399,Angiospermes,Rudbeckia amplexicaulis
119403,Angiospermes,Rudbeckia drummondii
160456,Angiospermes,Rudbeckia fulgida
119406,Angiospermes,Rudbeckia hirta
718765,Angiospermes,Rudbeckia hirta var. hirta
718766,Angiospermes,Rudbeckia hirta var. pulcherrima
119407,Angiospermes,Rudbeckia laciniata
119414,Angiospermes,Rudbeckia speciosa
810919,Angiospermes,Rudbeckia triloba
811285,Angiospermes,Rudbeckia triloba var. triloba
811284,Angiospermes,Rudbeckia triloba var. pinnatiloba
197661,Angiospermes,Silphium
123701,Angiospermes,Silphium perfoliatum
445487,Angiospermes,Tithonia
630816,Angiospermes,Tithonia rotundifolia
198881,Angiospermes,Verbesina
128768,Angiospermes,Verbesina alternifolia
128771,Angiospermes,Verbesina encelioides
630870,Angiospermes,Verbesina guadeloupensis
630871,Angiospermes,Verbesina leprosa
199045,Angiospermes,Xanthium
130477,Angiospermes,Xanthium ambrosioides
611350,Angiospermes,Xanthium orientale x Xanthium strumarium
130484,Angiospermes,Xanthium orientale
612631,Angiospermes,Xanthium orientale subsp. orientale
612629,Angiospermes,Xanthium orientale subsp. italicum
612630,Angiospermes,Xanthium orientale subsp. riparium
718297,Angiospermes,Xanthium orientale subsp. saccharatum
130486,Angiospermes,Xanthium pungens
130491,Angiospermes,Xanthium spinosum
130492,Angiospermes,Xanthium strumarium
199142,Angiospermes,Zinnia
130649,Angiospermes,Zinnia angustifolia
130651,Angiospermes,Zinnia haageana
130652,Angiospermes,Zinnia linearis
670749,Angiospermes,Zinnia violacea
939302,Angiospermes,Asteriscus
84738,Angiospermes,Asteriscus aquaticus
671052,Angiospermes,Blumea canalensis
190119,Angiospermes,Buphthalmum
87009,Angiospermes,Buphthalmum salicifolium
132333,Angiospermes,Buphthalmum salicifolium subsp. salicifolium
190363,Angiospermes,Carpesium
89195,Angiospermes,Carpesium cernuum
190686,Angiospermes,Chiliadenus
717139,Angiospermes,Chiliadenus glutinosus
191891,Angiospermes,Dittrichia
95186,Angiospermes,Dittrichia graveolens
95187,Angiospermes,Dittrichia viscosa
133920,Angiospermes,Dittrichia viscosa subsp. viscosa
193607,Angiospermes,Inula
103594,Angiospermes,Inula aspera
810940,Angiospermes,Inula bifrons x Inula conyza
103596,Angiospermes,Inula bifrons
103598,Angiospermes,Inula britannica
945856,Angiospermes,Inula conyzae
103626,Angiospermes,Inula helenioides
103627,Angiospermes,Inula helenium
103628,Angiospermes,Inula helvetica
103631,Angiospermes,Inula hirta
103659,Angiospermes,Inula x adriatica
103660,Angiospermes,Inula x rigida
103661,Angiospermes,Inula x savii
103662,Angiospermes,Inula x semiamplexicaulis
103639,Angiospermes,Inula montana
810961,Angiospermes,Inula racemosa
103648,Angiospermes,Inula salicina
103651,Angiospermes,Inula spiraeifolia
193677,Angiospermes,Jasonia
104052,Angiospermes,Jasonia tuberosa
606931,Angiospermes,Limbarda
106000,Angiospermes,Limbarda crithmoides
612507,Angiospermes,Limbarda crithmoides subsp. crithmoides
612508,Angiospermes,Limbarda crithmoides subsp. longifolia
705290,Angiospermes,Monarrhenus
706545,Angiospermes,Monarrhenus pinifolius
706546,Angiospermes,Monarrhenus salicifolius
195695,Angiospermes,Pallenis
112064,Angiospermes,Pallenis maritima
112065,Angiospermes,Pallenis spinosa
138539,Angiospermes,Pallenis spinosa subsp. spinosa
196933,Angiospermes,Pulicaria
116387,Angiospermes,Pulicaria arabica
116392,Angiospermes,Pulicaria dysenterica
611585,Angiospermes,Pulicaria laciniata
116396,Angiospermes,Pulicaria odora
116401,Angiospermes,Pulicaria sicula
116405,Angiospermes,Pulicaria vulgaris
198258,Angiospermes,Telekia
125838,Angiospermes,Telekia speciosa
189471,Angiospermes,Arnica
83874,Angiospermes,Arnica montana
192304,Angiospermes,Eriophyllum
96867,Angiospermes,Eriophyllum lanatum
194413,Angiospermes,Madia
107136,Angiospermes,Madia sativa
188713,Angiospermes,Acanthospermum
79717,Angiospermes,Acanthospermum hispidum
160344,Angiospermes,Acanthospermum humile
192689,Angiospermes,Galinsoga
99362,Angiospermes,Galinsoga x mixta
99358,Angiospermes,Galinsoga parviflora
99359,Angiospermes,Galinsoga quadriradiata
192958,Angiospermes,Guizotia
100596,Angiospermes,Guizotia abyssinica
733081,Angiospermes,Ichthyothere granvillei
197647,Angiospermes,Sigesbeckia
930992,Angiospermes,Sigesbeckia microcephala
445485,Angiospermes,Sigesbeckia orientalis
123360,Angiospermes,Sigesbeckia serrata
188820,Angiospermes,Adenostyles
80183,Angiospermes,Adenostyles alliariae
80184,Angiospermes,Adenostyles alpina
130834,Angiospermes,Adenostyles alpina subsp. alpina
130835,Angiospermes,Adenostyles alpina subsp. briquetii
718206,Angiospermes,Adenostyles alpina subsp. pyrenaica
80194,Angiospermes,Adenostyles x canescens
80195,Angiospermes,Adenostyles x eginensis
80196,Angiospermes,Adenostyles x intermedia
80190,Angiospermes,Adenostyles leucophylla
672390,Angiospermes,Brachyglottis
673685,Angiospermes,Brachyglottis caledoniae
446618,Angiospermes,Crassocephalum
943267,Angiospermes,Curio
943261,Angiospermes,Curio repens
191579,Angiospermes,Delairea
94560,Angiospermes,Delairea odorata
446619,Angiospermes,Erechtites
639079,Angiospermes,Erechtites hieraciifolius
705250,Angiospermes,Eriotrix
706259,Angiospermes,Eriotrix commersonii
706260,Angiospermes,Eriotrix lycopodioides
192448,Angiospermes,Euryops
968136,Angiospermes,Euryops chrysanthemoides
97857,Angiospermes,Euryops pectinatus
705251,Angiospermes,Faujasia
706280,Angiospermes,Faujasia cadetiana
706281,Angiospermes,Faujasia pinifolia
706282,Angiospermes,Faujasia salicifolia
706283,Angiospermes,Faujasia squamosa
705252,Angiospermes,Faujasiopsis
706284,Angiospermes,Faujasiopsis flexuosa
707075,Angiospermes,Faujasiopsis flexuosa subsp. bourbonensis
606911,Angiospermes,Hertia
610601,Angiospermes,Hertia cheirifolia
193345,Angiospermes,Homogyne
102925,Angiospermes,Homogyne alpina
706382,Angiospermes,Hubertia ambavilla
707197,Angiospermes,Hubertia ambavilla var. ambavilla
707147,Angiospermes,Hubertia ambavilla var. taxifolia
706383,Angiospermes,Hubertia multifoliosa
706384,Angiospermes,Hubertia tomentosa
707198,Angiospermes,Hubertia tomentosa var. tomentosa
707148,Angiospermes,Hubertia tomentosa var. conyzoides
606920,Angiospermes,Jacobaea
103985,Angiospermes,Jacobaea adonidifolia
610648,Angiospermes,Jacobaea alpina
103987,Angiospermes,Jacobaea aquatica
610644,Angiospermes,Jacobaea erratica
103991,Angiospermes,Jacobaea erucifolia
718366,Angiospermes,Jacobaea erucifolia subsp. erucifolia
981915,Angiospermes,Jacobaea erucifolia subsp. tenuifolia
610642,Angiospermes,Jacobaea incana
612651,Angiospermes,Jacobaea incana subsp. incana
610657,Angiospermes,Jacobaea x albescens
610651,Angiospermes,Jacobaea x calvescens
610641,Angiospermes,Jacobaea x laggeri
610650,Angiospermes,Jacobaea x lichtensteinensis
610649,Angiospermes,Jacobaea x lyratifolia
610656,Angiospermes,Jacobaea x mirabilis
610652,Angiospermes,Jacobaea x ostenfeldii
610653,Angiospermes,Jacobaea x reisachii
610655,Angiospermes,Jacobaea x thuretii
610647,Angiospermes,Jacobaea leucophylla
610643,Angiospermes,Jacobaea maritima
612653,Angiospermes,Jacobaea maritima subsp. maritima
612652,Angiospermes,Jacobaea maritima subsp. bicolor
103995,Angiospermes,Jacobaea paludosa
718238,Angiospermes,Jacobaea paludosa subsp. angustifolia
610654,Angiospermes,Jacobaea persoonii
610645,Angiospermes,Jacobaea uniflora
610646,Angiospermes,Jacobaea vulgaris
612655,Angiospermes,Jacobaea vulgaris subsp. vulgaris
612654,Angiospermes,Jacobaea vulgaris subsp. dunensis
194124,Angiospermes,Ligularia
105908,Angiospermes,Ligularia sibirica
705304,Angiospermes,Parafaujasia
706609,Angiospermes,Parafaujasia fontinalis
939388,Angiospermes,Petasites
112778,Angiospermes,Petasites albus
112783,Angiospermes,Petasites hybridus
112798,Angiospermes,Petasites x alpestris
112799,Angiospermes,Petasites x lorenzianus
112800,Angiospermes,Petasites x rechingeri
611598,Angiospermes,Petasites japonicus
112788,Angiospermes,Petasites paradoxus
112790,Angiospermes,Petasites pyrenaicus
606984,Angiospermes,Roldana
610857,Angiospermes,Roldana petasitis
197585,Angiospermes,Senecio
611435,Angiospermes,Senecio aegyptius
122545,Angiospermes,Senecio angulatus
122558,Angiospermes,Senecio bayonnensis
122563,Angiospermes,Senecio cacaliaster
122586,Angiospermes,Senecio deltoideus
122592,Angiospermes,Senecio doria
122593,Angiospermes,Senecio doronicum
122611,Angiospermes,Senecio gallicus
122615,Angiospermes,Senecio gerardi
788826,Angiospermes,Senecio glastifolius
717543,Angiospermes,Senecio glaucus
718411,Angiospermes,Senecio glaucus subsp. coronopifolius
122625,Angiospermes,Senecio hercynicus
718412,Angiospermes,Senecio hercynicus subsp. hercynicus
122630,Angiospermes,Senecio inaequidens
122748,Angiospermes,Senecio x austriacus
122567,Angiospermes,Senecio x cambrensis
122757,Angiospermes,Senecio x heimerlii
122759,Angiospermes,Senecio x herborgii
122762,Angiospermes,Senecio x kerneri
122764,Angiospermes,Senecio x lamottei
122768,Angiospermes,Senecio x marceri
122775,Angiospermes,Senecio x subnebrodensis
122779,Angiospermes,Senecio x viscidulus
122780,Angiospermes,Senecio x weylii
122650,Angiospermes,Senecio leucanthemifolius
140971,Angiospermes,Senecio leucanthemifolius subsp. leucanthemifolius
