CD_NOM,FAMILLE,NOM_VALIDE
116297,Apiaceae,Pteroselinum austriacum
197577,Apiaceae,Selinum
122326,Apiaceae,Selinum broteri
122329,Apiaceae,Selinum carvifolia
197619,Apiaceae,Seseli
122998,Apiaceae,Seseli annuum
141033,Apiaceae,Seseli annuum subsp. annuum
611924,Apiaceae,Seseli annuum subsp. carvifolium
123004,Apiaceae,Seseli bocconei
123015,Apiaceae,Seseli djianeae
123023,Apiaceae,Seseli galloprovinciale
611442,Apiaceae,Seseli gummiferum
123034,Apiaceae,Seseli longifolium
141041,Apiaceae,Seseli longifolium subsp. longifolium
612597,Apiaceae,Seseli longifolium subsp. intermedium
123037,Apiaceae,Seseli montanum
141045,Apiaceae,Seseli montanum subsp. montanum
161795,Apiaceae,Seseli montanum subsp. nanum
123042,Apiaceae,Seseli peucedanifolium
123045,Apiaceae,Seseli praecox
123058,Apiaceae,Seseli tortuosum
198456,Apiaceae,Thysselinum
126613,Apiaceae,Thysselinum lancifolium
126615,Apiaceae,Thysselinum palustre
607005,Apiaceae,Tommasinia
611612,Apiaceae,Tommasinia altissima
198652,Apiaceae,Trinia
611361,Apiaceae,Trinia dalechampii
127595,Apiaceae,Trinia glauca
141936,Apiaceae,Trinia glauca subsp. glauca
613127,Apiaceae,Trinia glauca var. glauca
613630,Apiaceae,Trinia glauca var. elatior
198688,Apiaceae,Trochiscanthes
127865,Apiaceae,Trochiscanthes nodiflora
199055,Apiaceae,Xanthoselinum
130497,Apiaceae,Xanthoselinum alsaticum
142499,Apiaceae,Xanthoselinum alsaticum subsp. alsaticum
160516,Apiaceae,Xanthoselinum alsaticum var. alsaticum
613627,Apiaceae,Xanthoselinum alsaticum var. discolor
142500,Apiaceae,Xanthoselinum alsaticum subsp. venetum
199056,Apiaceae,Xatardia
130509,Apiaceae,Xatardia scabra
194421,Apiaceae,Magydaris
107152,Apiaceae,Magydaris pastinacea
197728,Apiaceae,Smyrnium
124003,Apiaceae,Smyrnium olusatrum
124004,Apiaceae,Smyrnium perfoliatum
612649,Apiaceae,Smyrnium perfoliatum subsp. perfoliatum
141259,Apiaceae,Smyrnium perfoliatum subsp. rotundifolium
193203,Apiaceae,Heracleum
101262,Apiaceae,Heracleum alpinum
101280,Apiaceae,Heracleum granatense
611142,Apiaceae,Heracleum x carbonnieri
101306,Apiaceae,Heracleum x chloranthum
611145,Apiaceae,Heracleum mantegazzianum x Heracleum sphondylium
101286,Apiaceae,Heracleum mantegazzianum
101291,Apiaceae,Heracleum panaces
160257,Apiaceae,Heracleum persicum
611133,Apiaceae,Heracleum platytaenium
160259,Apiaceae,Heracleum pubescens
101295,Apiaceae,Heracleum pumilum
101296,Apiaceae,Heracleum pyrenaicum
101299,Apiaceae,Heracleum sibiricum
612486,Apiaceae,Heracleum sibiricum subsp. sibiricum
612487,Apiaceae,Heracleum sibiricum subsp. ternatum
611144,Apiaceae,Heracleum sosnowskyi
101300,Apiaceae,Heracleum sphondylium
135306,Apiaceae,Heracleum sphondylium subsp. sphondylium
613532,Apiaceae,Heracleum sphondylium var. sphondylium
613533,Apiaceae,Heracleum sphondylium var. trifoliatum
135297,Apiaceae,Heracleum sphondylium subsp. elegans
611134,Apiaceae,Heracleum stevenii
611140,Apiaceae,Heracleum trachyloma
606939,Apiaceae,Malabaila
610619,Apiaceae,Malabaila secacul
195875,Apiaceae,Pastinaca
611068,Apiaceae,Pastinaca fleischmannii
611067,Apiaceae,Pastinaca kochii
612647,Apiaceae,Pastinaca kochii subsp. kochii
612648,Apiaceae,Pastinaca kochii subsp. latifolia
112550,Apiaceae,Pastinaca sativa
138623,Apiaceae,Pastinaca sativa subsp. sativa
613557,Apiaceae,Pastinaca sativa var. sativa
613556,Apiaceae,Pastinaca sativa var. arvensis
621718,Apiaceae,Pastinaca sativa var. pratensis
138626,Apiaceae,Pastinaca sativa subsp. urens
198506,Apiaceae,Tordylium
717667,Apiaceae,Tordylium aegyptiacum
126829,Apiaceae,Tordylium apulum
717668,Apiaceae,Tordylium lanatum
126837,Apiaceae,Tordylium maximum
717669,Apiaceae,Tordylium syriacum
606853,Apiaceae,Azorella
610621,Apiaceae,Azorella pedunculata
610622,Apiaceae,Azorella trifurcata
189995,Apiaceae,Bowlesia
86221,Apiaceae,Bowlesia incana
672362,Apiaceae,Apiopetalum
672832,Apiaceae,Apiopetalum glabratum
672833,Apiaceae,Apiopetalum velutinum
189580,Apiaceae,Astrantia
610853,Apiaceae,Astrantia bavarica
610852,Apiaceae,Astrantia carniolica
84936,Apiaceae,Astrantia major
131933,Apiaceae,Astrantia major subsp. major
131932,Apiaceae,Astrantia major subsp. involucrata
610854,Apiaceae,Astrantia maxima
84937,Apiaceae,Astrantia minor
192328,Apiaceae,Eryngium
611124,Apiaceae,Eryngium agavifolium
97133,Apiaceae,Eryngium alpinum
97140,Apiaceae,Eryngium bourgatii
134292,Apiaceae,Eryngium bourgatii subsp. bourgatii
611114,Apiaceae,Eryngium caeruleum
97141,Apiaceae,Eryngium campestre
611126,Apiaceae,Eryngium creticum
611113,Apiaceae,Eryngium eburneum
611127,Apiaceae,Eryngium floribundum
446824,Apiaceae,Eryngium foetidum
97142,Apiaceae,Eryngium giganteum
611115,Apiaceae,Eryngium horridum
611116,Apiaceae,Eryngium involucratum
97155,Apiaceae,Eryngium x chevalieri
97157,Apiaceae,Eryngium x rocheri
97158,Apiaceae,Eryngium x zabelii
611117,Apiaceae,Eryngium leavenworthii
97145,Apiaceae,Eryngium maritimum
611111,Apiaceae,Eryngium oliverianum
611118,Apiaceae,Eryngium pandanifolium
613690,Apiaceae,Eryngium pandanifolium var. pandanifolium
613691,Apiaceae,Eryngium pandanifolium var. lassauxii
611112,Apiaceae,Eryngium planum
611119,Apiaceae,Eryngium proteiflorum
97147,Apiaceae,Eryngium pusillum
611120,Apiaceae,Eryngium sanguisorba
611121,Apiaceae,Eryngium serra
97148,Apiaceae,Eryngium spinalba
160399,Apiaceae,Eryngium tricuspidatum
611109,Apiaceae,Eryngium tripartitum
611123,Apiaceae,Eryngium triquetrum
611110,Apiaceae,Eryngium variifolium
97152,Apiaceae,Eryngium viviparum
611122,Apiaceae,Eryngium yuccifolium
197353,Apiaceae,Sanicula
717865,Apiaceae,Sanicula epipactis
120772,Apiaceae,Sanicula europaea
830132,Araliaceae,Aralia handsworthensis
700114,Araliaceae,Botryomeryta lecardii
448209,Araliaceae,Cheirodendron bastardianum
830256,Araliaceae,Enochoria sylvicola
97976,Araliaceae,Fatsia japonica
193114,Araliaceae,Hedera
100779,Araliaceae,Hedera algeriensis
100781,Araliaceae,Hedera canariensis
100784,Araliaceae,Hedera colchica
100787,Araliaceae,Hedera helix
100788,Araliaceae,Hedera hibernica
969531,Araliaceae,Hedera maroccana
995110,Araliaceae,Hedera rhizomatifera
670803,Araliaceae,Meryta balansae
446933,Araliaceae,Meryta brachypoda
446934,Araliaceae,Meryta choristantha
670804,Araliaceae,Meryta coriacea
672398,Araliaceae,Meryta denhamii
446935,Araliaceae,Meryta drakeana
671828,Araliaceae,Meryta gracilis
446936,Araliaceae,Meryta lanceolata
446937,Araliaceae,Meryta lucida
670806,Araliaceae,Meryta oxylaena
670807,Araliaceae,Meryta pachycarpa
773946,Araliaceae,Meryta pastoralis
446938,Araliaceae,Meryta raiateensis
671902,Araliaceae,Meryta rivularis
446939,Araliaceae,Meryta salicifolia
670808,Araliaceae,Meryta schizolaena
670809,Araliaceae,Meryta sonchifolia
630275,Araliaceae,Oreopanax ramosissimus
674122,Araliaceae,Plerandra baillonii
674136,Araliaceae,Plerandra crassipes
701783,Araliaceae,Plerandra elegantissima
674467,Araliaceae,Plerandra elongata
674137,Araliaceae,Plerandra emiliana
830251,Araliaceae,Plerandra gabriellae
674138,Araliaceae,Plerandra gordonii
674463,Araliaceae,Plerandra leptophylla
674139,Araliaceae,Plerandra longistyla
674140,Araliaceae,Plerandra neocaledonica
674130,Araliaceae,Plerandra nono
674131,Araliaceae,Plerandra osyana
830109,Araliaceae,Plerandra osyana subsp. toto
830108,Araliaceae,Plerandra osyana subsp. osyana
674468,Araliaceae,Plerandra pachyphylla
830133,Araliaceae,Plerandra pancheri
674132,Araliaceae,Plerandra plerandroides
674466,Araliaceae,Plerandra polydactylis
674133,Araliaceae,Plerandra reginae
674141,Araliaceae,Plerandra taomensis
674142,Araliaceae,Plerandra veilloniorum
674135,Araliaceae,Plerandra veitchii
706676,Araliaceae,Polyscias aemiliguineae
672436,Araliaceae,Polyscias balansae
706677,Araliaceae,Polyscias bernieri
671890,Araliaceae,Polyscias biformis
706678,Araliaceae,Polyscias borbonica
672328,Araliaceae,Polyscias bracteata
674347,Araliaceae,Polyscias bracteata subsp. bracteata
673988,Araliaceae,Polyscias bracteata subsp. subincisa
706679,Araliaceae,Polyscias coriacea
672437,Araliaceae,Polyscias crenata
706680,Araliaceae,Polyscias cutispongia
672041,Araliaceae,Polyscias dioica
671771,Araliaceae,Polyscias lecardii
671891,Araliaceae,Polyscias mackeei
810270,Araliaceae,Polyscias marchionensis
807481,Araliaceae,Polyscias mayottensis
670811,Araliaceae,Polyscias microbotrys
671892,Araliaceae,Polyscias otopyrena
670813,Araliaceae,Polyscias pancheri
706682,Araliaceae,Polyscias repanda
706683,Araliaceae,Polyscias rivalsii
671770,Araliaceae,Polyscias scopoliae
706684,Araliaceae,Polyscias sessiliflora
446944,Araliaceae,Polyscias tahitensis
810269,Araliaceae,Polyscias verrucosa
672329,Araliaceae,Polyscias vieillardii
673945,Araliaceae,Polyscias vieillardii subsp. vieillardii
673944,Araliaceae,Polyscias vieillardii subsp. balansae
670814,Araliaceae,Polyscias weinmanniae
672042,Araliaceae,Schefflera candelabrum
672043,Araliaceae,Schefflera pseudocandelabrum
670817,Araliaceae,Schefflera vieillardii
957670,Araliaceae,Sciodaphyllum attenuatum
957671,Araliaceae,Sciodaphyllum urbanianum
130283,Araliaceae,x Fatshedera lizei
193418,Araliaceae,Hydrocotyle
103129,Araliaceae,Hydrocotyle bonariensis
445400,Araliaceae,Hydrocotyle feaniana
706396,Araliaceae,Hydrocotyle grossularioides
103139,Araliaceae,Hydrocotyle ranunculoides
103140,Araliaceae,Hydrocotyle sibthorpioides
159708,Araliaceae,Hydrocotyle umbellata
103142,Araliaceae,Hydrocotyle vulgaris
607007,Araliaceae,Trachymene
611619,Araliaceae,Trachymene caerulea
673912,Myodocarpaceae,Delarbrea balansae
672834,Myodocarpaceae,Delarbrea collina
672835,Myodocarpaceae,Delarbrea harmsii
672836,Myodocarpaceae,Delarbrea longicarpa
674392,Myodocarpaceae,Delarbrea montana
674575,Myodocarpaceae,Delarbrea montana subsp. arborea
674507,Myodocarpaceae,Delarbrea montana subsp. montana
674508,Myodocarpaceae,Delarbrea paradoxa subsp. depauperata
672690,Myodocarpaceae,Myodocarpus
672837,Myodocarpaceae,Myodocarpus crassifolius
672838,Myodocarpaceae,Myodocarpus fraxinifolius
672839,Myodocarpaceae,Myodocarpus gracilis
672841,Myodocarpaceae,Myodocarpus involucratus
674152,Myodocarpaceae,Myodocarpus lanceolatus
672843,Myodocarpaceae,Myodocarpus pinnatus
674153,Myodocarpaceae,Myodocarpus simplicifolius
672844,Myodocarpaceae,Myodocarpus vieillardii
715623,Pittosporaceae,Billardiera
717103,Pittosporaceae,Billardiera heterophylla
196323,Pittosporaceae,Pittosporum
671830,Pittosporaceae,Pittosporum aliferum
671362,Pittosporaceae,Pittosporum artense
671363,Pittosporaceae,Pittosporum baudouinii
671831,Pittosporaceae,Pittosporum bernardii
672238,Pittosporaceae,Pittosporum bouletii
671832,Pittosporaceae,Pittosporum brevispinum
671833,Pittosporaceae,Pittosporum cherrieri
671364,Pittosporaceae,Pittosporum coccineum
671365,Pittosporaceae,Pittosporum collinum
671366,Pittosporaceae,Pittosporum croceum
672455,Pittosporaceae,Pittosporum deplanchei
671367,Pittosporaceae,Pittosporum dzumacense
671368,Pittosporaceae,Pittosporum echinatum
671369,Pittosporaceae,Pittosporum gatopense
671370,Pittosporaceae,Pittosporum gracile
671372,Pittosporaceae,Pittosporum heckelii
671371,Pittosporaceae,Pittosporum hematomallum
671373,Pittosporaceae,Pittosporum kaalense
671374,Pittosporaceae,Pittosporum koghiense
672239,Pittosporaceae,Pittosporum lanipetalum
671375,Pittosporaceae,Pittosporum leratii
671834,Pittosporaceae,Pittosporum leroyanum
671835,Pittosporaceae,Pittosporum letocartiorum
671376,Pittosporaceae,Pittosporum loniceroides
672240,Pittosporaceae,Pittosporum mackeei
671836,Pittosporaceae,Pittosporum malaxanii
671377,Pittosporaceae,Pittosporum morierei
671837,Pittosporaceae,Pittosporum muricatum
671378,Pittosporaceae,Pittosporum obovatum
671379,Pittosporaceae,Pittosporum oreophilum
672082,Pittosporaceae,Pittosporum ornatum
445888,Pittosporaceae,Pittosporum orohenense
671380,Pittosporaceae,Pittosporum oubatchense
671381,Pittosporaceae,Pittosporum pancheri
672004,Pittosporaceae,Pittosporum paniculatum
671382,Pittosporaceae,Pittosporum paniense
671383,Pittosporaceae,Pittosporum poueboense
672005,Pittosporaceae,Pittosporum poumense
671384,Pittosporaceae,Pittosporum pronyense
445889,Pittosporaceae,Pittosporum raivavaeense
445890,Pittosporaceae,Pittosporum rapense
671385,Pittosporaceae,Pittosporum scythophyllum
707094,Pittosporaceae,Pittosporum senacia subsp. senacia
707080,Pittosporaceae,Pittosporum senacia subsp. reticulatum
671838,Pittosporaceae,Pittosporum sessilifolium
672006,Pittosporaceae,Pittosporum simsonii
671386,Pittosporaceae,Pittosporum sylvaticum
445891,Pittosporaceae,Pittosporum taitense
671839,Pittosporaceae,Pittosporum tanianum
113785,Pittosporaceae,Pittosporum tobira
113786,Pittosporaceae,Pittosporum undulatum
672083,Pittosporaceae,Pittosporum verrucosum
830118,Pittosporaceae,Pittosporum vieillardii
671387,Pittosporaceae,Pittosporum xanthanthum
193581,Aquifoliaceae,Ilex
103514,Aquifoliaceae,Ilex aquifolium
629892,Aquifoliaceae,Ilex dioica
629893,Aquifoliaceae,Ilex macfadyenii
968630,Aquifoliaceae,Ilex macfadyenii subsp. ovata
732648,Aquifoliaceae,Ilex martiniana
670801,Aquifoliaceae,Ilex neocaledonica
670802,Aquifoliaceae,Ilex sebertii
830247,Cardiopteridaceae,Citronella hirsuta
673357,Cardiopteridaceae,Citronella macrocarpa
674048,Cardiopteridaceae,Citronella sarmentosa
672615,Stemonuraceae,Gastrolepis
673867,Stemonuraceae,Gastrolepis alticola
830272,Stemonuraceae,Gastrolepis austrocaledonica
830238,Araucariaceae,Agathis corbassonii
670818,Araucariaceae,Agathis lanceolata
672044,Araucariaceae,Agathis montana
447939,Araucariaceae,Agathis moorei
670819,Araucariaceae,Agathis ovata
189392,Araucariaceae,Araucaria
610750,Araucariaceae,Araucaria angustifolia
83465,Araucariaceae,Araucaria araucana
670820,Araucariaceae,Araucaria bernieri
705873,Araucariaceae,Araucaria bidwillii
672045,Araucariaceae,Araucaria biramulata
446363,Araucariaceae,Araucaria columnaris
921616,Araucariaceae,Araucaria goroensis
670821,Araucariaceae,Araucaria humboldtensis
672046,Araucariaceae,Araucaria laubenfelsii
446719,Araucariaceae,Araucaria luxurians
921617,Araucariaceae,Araucaria mackeeii
670988,Araucariaceae,Araucaria montana
670989,Araucariaceae,Araucaria muelleri
672047,Araucariaceae,Araucaria nemorosa
670990,Araucariaceae,Araucaria rulei
670991,Araucariaceae,Araucaria schmidii
672048,Araucariaceae,Araucaria scopulorum
670992,Araucariaceae,Araucaria subulata
674431,Podocarpaceae,Acmopyle pancheri
673410,Podocarpaceae,Dacrycarpus vieillardii
674260,Podocarpaceae,Dacrydium araucarioides
673411,Podocarpaceae,Dacrydium balansae
673412,Podocarpaceae,Dacrydium guillauminii
673870,Podocarpaceae,Dacrydium x suprinii
674261,Podocarpaceae,Dacrydium lycopodioides
673413,Podocarpaceae,Falcatifolium taxoides
672720,Podocarpaceae,Parasitaxus
673414,Podocarpaceae,Parasitaxus usta
671850,Podocarpaceae,Podocarpus beecherae
672219,Podocarpaceae,Podocarpus colliculatus
671388,Podocarpaceae,Podocarpus decumbens
672128,Podocarpaceae,Podocarpus gnidioides
921560,Podocarpaceae,Podocarpus lavoixii
830160,Podocarpaceae,Podocarpus letocartii
671389,Podocarpaceae,Podocarpus longifoliolatus
671390,Podocarpaceae,Podocarpus lucienii
672129,Podocarpaceae,Podocarpus novaecaledoniae
671391,Podocarpaceae,Podocarpus polyspermus
671392,Podocarpaceae,Podocarpus sylvestris
606972,Podocarpaceae,Prumnopitys
610880,Podocarpaceae,Prumnopitys andina
672130,Podocarpaceae,Prumnopitys ferruginoides
673713,Podocarpaceae,Retrophyllum comptonii
673714,Podocarpaceae,Retrophyllum minus
606989,Podocarpaceae,Saxegothaea
611352,Podocarpaceae,Saxegothaea conspicua
705760,Arecaceae,Acanthophoenix crinita
705761,Arecaceae,Acanthophoenix rousselii
455309,Arecaceae,Basselinia
671543,Arecaceae,Basselinia deplanchei
671819,Arecaceae,Basselinia eriostachys
671544,Arecaceae,Basselinia favieri
455310,Arecaceae,Basselinia glabrata
671545,Arecaceae,Basselinia gracilis
671546,Arecaceae,Basselinia humboldtiana
671547,Arecaceae,Basselinia iterata
671934,Arecaceae,Basselinia moorei
671548,Arecaceae,Basselinia pancheri
672421,Arecaceae,Basselinia porphyrea
671549,Arecaceae,Basselinia sordida
671550,Arecaceae,Basselinia tomentosa
671551,Arecaceae,Basselinia velutina
671552,Arecaceae,Basselinia vestita
446560,Arecaceae,Burretiokentia
672469,Arecaceae,Burretiokentia dumasii
672084,Arecaceae,Burretiokentia grandiflora
448151,Arecaceae,Burretiokentia hapala
671840,Arecaceae,Burretiokentia koghiensis
671553,Arecaceae,Burretiokentia vieillardii
446562,Arecaceae,Chambeyronia
1002364,Arecaceae,Chambeyronia divaricata
1002353,Arecaceae,Chambeyronia houailouensis
1002367,Arecaceae,Chambeyronia huerlimannii
671554,Arecaceae,Chambeyronia lepidota
448154,Arecaceae,Chambeyronia macrocarpa
1002379,Arecaceae,Chambeyronia macrocarpa var. flavopicta
1002378,Arecaceae,Chambeyronia macrocarpa var. hookeri
1002380,Arecaceae,Chambeyronia macrocarpa var. roxanniae
1002381,Arecaceae,Chambeyronia macrocarpa var. viridis
1002382,Arecaceae,Chambeyronia macrocarpa var. macrocarpa
1002372,Arecaceae,Chambeyronia magnifica
1002373,Arecaceae,Chambeyronia oliviformis
1002374,Arecaceae,Chambeyronia piersoniorum
1002375,Arecaceae,Chambeyronia pyriformis
672544,Arecaceae,Clinosperma
673495,Arecaceae,Clinosperma bracteale
673875,Arecaceae,Clinosperma lanuginosa
673878,Arecaceae,Clinosperma macrocarpa
673879,Arecaceae,Clinosperma vaginata
672563,Arecaceae,Cyphokentia
673910,Arecaceae,Cyphokentia cerifera
673496,Arecaceae,Cyphokentia macrostachya
672564,Arecaceae,Cyphophoenix
673877,Arecaceae,Cyphophoenix alba
673497,Arecaceae,Cyphophoenix elegans
673876,Arecaceae,Cyphophoenix fulcita
674250,Arecaceae,Cyphophoenix nucele
673498,Arecaceae,Cyphosperma balansae
726107,Arecaceae,Dypsis cabadae
807324,Arecaceae,Dypsis lanceolata
637501,Arecaceae,Hyophorbe indica
629016,Arecaceae,Acrocomia karukerana
629047,Arecaceae,Aiphanes minima
731634,Arecaceae,Attalea degranvillei
731635,Arecaceae,Attalea guianensis
779240,Arecaceae,Bactris nancibaensis
606862,Arecaceae,Butia
87132,Arecaceae,Butia capitata
967612,Arecaceae,Butia yatay
193683,Arecaceae,Jubaea
104070,Arecaceae,Jubaea chilensis
198107,Arecaceae,Syagrus
125322,Arecaceae,Syagrus romanzoffiana
629715,Arecaceae,Euterpe broadwayi
731625,Arecaceae,Asterogyne guianensis
446150,Arecaceae,Pelagodoxa
447765,Arecaceae,Pelagodoxa henryana
807502,Arecaceae,Ravenea hildebrantii
630013,Arecaceae,Latania lontaroides
196142,Arecaceae,Phoenix
113248,Arecaceae,Phoenix canariensis
161370,Arecaceae,Phoenix dactylifera
197305,Arecaceae,Sabal
119733,Arecaceae,Sabal palmetto
190034,Arecaceae,Brahea
86326,Arecaceae,Brahea armata
717106,Arecaceae,Brahea edulis
190630,Arecaceae,Chamaerops
90524,Arecaceae,Chamaerops humilis
789034,Arecaceae,Chamaerops humilis var. humilis
789033,Arecaceae,Chamaerops humilis var. argentea
446145,Arecaceae,Livistona
447758,Arecaceae,Livistona australis
728225,Arecaceae,Livistona chinensis
850498,Arecaceae,Pritchardia mitiaroana
895140,Arecaceae,Pritchardia tahuatana
447771,Arecaceae,Rhapis excelsa
674214,Arecaceae,Saribus jeanneneyi
198534,Arecaceae,Trachycarpus
126933,Arecaceae,Trachycarpus fortunei
198947,Arecaceae,Washingtonia
130074,Arecaceae,Washingtonia filifera
130075,Arecaceae,Washingtonia robusta
188867,Amaryllidaceae,Agapanthus
80371,Amaryllidaceae,Agapanthus africanus
80372,Amaryllidaceae,Agapanthus campanulatus
80373,Amaryllidaceae,Agapanthus inapertus
